Module,Transition,Spectrum_RelErr,Baseline_MSE,Baseline_MAE,Baseline_RelErr,Inner_MSE,Inner_MAE,Inner_RelErr,Ambient_MSE,Ambient_MAE,Ambient_RelErr,Drift_Ratio
Lang_L31.self_attn.o_proj,Stage1->Stage2,6.089371418428051e-05,5.633400748811548e-09,4.643063190043484e-05,0.0027518788443438797,2.7583869859977647e-12,1.321107863522658e-06,6.089359066328652e-05,2.7583869859940218e-12,1.32110786352204e-06,6.0893590663245204e-05,1.000000000001357
Lang_L31.self_attn.o_proj,Base->Stage2,6.233210349109345e-05,6.020556869472991e-09,4.8608500301423885e-05,0.0028448692919272227,2.890240470303494e-12,1.351683242163232e-06,6.233198749610734e-05,2.8902404703036367e-12,1.3516832421636918e-06,6.233198749610886e-05,0.9999999999999507
Lang_L31.mlp.gate_proj,Base->Stage1,9.51406075401885e-06,7.37469475502789e-10,1.1980583114065045e-05,0.0010357413324457018,6.011184640370549e-10,1.597568016354991e-05,0.0009351027130274398,6.222625497526261e-14,1.9726981697966056e-07,9.514065020135529e-06,9660.206359454272
Lang_L31.mlp.gate_proj,Stage1->Stage2,2.9975843856947403e-05,6.753497081680305e-09,5.18828616225945e-05,0.0031343151613561623,5.476753102619186e-09,5.513642493452761e-05,0.0028225385791034487,6.177094845452452e-13,6.208932712180944e-07,2.997577636642769e-05,8866.227959331312
Lang_L31.mlp.gate_proj,Base->Stage2,3.102872937241888e-05,7.1652543156788784e-09,5.402433941123947e-05,0.0032284503356109677,5.8112259768068e-09,5.7074338100569456e-05,0.0029074495468353716,6.618655955428279e-13,6.427630441488696e-07,3.1028673424642115e-05,8780.069572948165
Lang_L31.mlp.up_proj,Base->Stage1,8.81113490658819e-06,6.382918080198862e-10,1.0568242102391846e-05,0.000899094456271179,5.178977348555358e-10,1.4588350993992346e-05,0.0008098744356242262,6.130167806485342e-14,1.9668004844963894e-07,8.811135217026016e-06,8448.345154722057
Lang_L31.mlp.up_proj,Stage1->Stage2,2.609850458930036e-05,5.7844905522921794e-09,4.576295919435703e-05,0.00270662178388054,4.681050427318542e-09,5.00889571635215e-05,0.0024348189582312977,5.378236279932479e-13,5.827361564052732e-07,2.609846434281751e-05,8703.690547744605
Lang_L31.mlp.up_proj,Base->Stage2,2.66360080557174e-05,6.11941859892607e-09,4.763306826227254e-05,0.0027838773393862935,4.948908366185506e-09,5.1795377737408364e-05,0.0025035122515462693,5.60204943170821e-13,5.947562409225236e-07,2.663596791881953e-05,8834.103351845033
Lang_L31.mlp.down_proj,Base->Stage1,8.756163661591843e-06,6.197560761647818e-10,1.0595926920230405e-05,0.0009111612324522852,4.960473136901039e-10,1.4424477960241427e-05,0.0008151666202972212,5.723453796890552e-14,1.8828824146584385e-07,8.756164809974604e-06,8666.922653583704
Lang_L31.mlp.down_proj,Stage1->Stage2,2.7435482417903975e-05,5.510061345649841e-09,4.486539607964086e-05,0.0027168329855109495,4.374397914124415e-09,4.859378539579142e-05,0.002420716148249774,5.618954674307401e-13,5.91573766176643e-07,2.743547532490658e-05,7785.074213405376
Lang_L31.mlp.down_proj,Base->Stage2,2.8212880615088297e-05,5.836379004165484e-09,4.674724749230197e-05,0.002796124260343921,4.624903678172657e-09,5.0260890231622966e-05,0.0024890640400102326,5.94189951095303e-13,6.07438112759695e-07,2.821287702127991e-05,7783.5440832469785
Lang_L32.self_attn.q_proj,Base->Stage1,2.3326246117569894e-05,7.905936438151157e-10,1.3150606282511142e-05,0.0010682331058689755,3.7697394830548504e-13,4.886505764264306e-07,2.3326256296093926e-05,3.76973948305376e-13,4.886505764263944e-07,2.3326256296090545e-05,1.0000000000002893
Lang_L32.self_attn.q_proj,Stage1->Stage2,7.263843862814332e-05,7.513886305148085e-09,5.617091172686883e-05,0.003293218267353711,3.655562831054647e-12,1.5173658859756321e-06,7.263824329389186e-05,3.655562831055813e-12,1.5173658859758543e-06,7.263824329390345e-05,0.9999999999996811
Lang_L32.self_attn.q_proj,Base->Stage2,7.438147625527605e-05,7.964851427701069e-09,5.838059147826851e-05,0.0033906038095932443,3.833109432727426e-12,1.5545628499643709e-06,7.438130869037524e-05,3.833109432730235e-12,1.5545628499650836e-06,7.438130869040252e-05,0.999999999999267
Lang_L32.self_attn.k_proj,Base->Stage1,3.2974801836137716e-05,7.819870016423909e-10,1.4078290396707382e-05,0.0013371794585883155,6.75971932743631e-10,1.7132283159010512e-05,0.0012432379577833812,4.755367491638465e-13,5.429931665385153e-07,3.2974784929287074e-05,1421.492521728798
Lang_L32.self_attn.k_proj,Stage1->Stage2,0.00010490371207350207,6.945299286729147e-09,5.625907197948088e-05,0.003985066442813546,5.73901971413168e-09,5.651317178400566e-05,0.003622504574050597,4.812844761238365e-12,1.7216602221434487e-06,0.00010490374947978102,1192.438152244704
Lang_L32.self_attn.k_proj,Base->Stage2,0.00011007046222664998,7.425704968270523e-09,5.871296837475781e-05,0.004120585494058939,6.142071529982646e-09,5.881449782922976e-05,0.003747550718156499,5.298601723620286e-12,1.8029979709141683e-06,0.00011007044503991498,1159.187244174687
Lang_L32.self_attn.v_proj,Base->Stage1,1.562747179492109e-05,4.894892695769879e-10,8.869465107835817e-06,0.0006972499825508748,4.340692980514918e-10,1.198516553733423e-05,0.0006565933180040559,2.4589169624432446e-13,3.8249999058121533e-07,1.5627476540134127e-05,1765.286525252114
Lang_L32.self_attn.v_proj,Stage1->Stage2,4.1043488551974456e-05,3.6776500161644434e-09,3.397509505553842e-05,0.0019111870873513978,3.231290377313941e-09,3.8919004388857575e-05,0.0017914553880133916,1.6961126217213616e-12,9.94595071218928e-07,4.104359059291974e-05,1905.1154598652467
Lang_L32.self_attn.v_proj,Base->Stage2,4.4790863253420085e-05,3.9706131861769935e-09,3.5965275142629816e-05,0.001985851613859274,3.485461347812435e-09,4.085796047758249e-05,0.0018605791051354314,2.0199716802444984e-12,1.0842548429932332e-06,4.47909882114696e-05,1725.5001057195777
Lang_L32.self_attn.o_proj,Base->Stage1,1.7448723805598885e-05,5.6189196567055e-10,9.612461218312662e-06,0.0007942157951569753,2.712083880538918e-13,4.1514151478650025e-07,1.7448723775209128e-05,2.7120838805368997e-13,4.1514151478645726e-07,1.7448723775202633e-05,1.0000000000007443
Lang_L32.self_attn.o_proj,Stage1->Stage2,5.3143058309653624e-05,5.3467953455494845e-09,4.2732988836786945e-05,0.0024499584096182164,2.515758044441211e-12,1.2600165454020912e-06,5.3143036577193324e-05,2.5157580444424985e-12,1.2600165454022555e-06,5.314303657720695e-05,0.9999999999994882
Lang_L32.self_attn.o_proj,Base->Stage2,5.466582084818248e-05,5.67183852304422e-09,4.46237950178785e-05,0.002523328891025114,2.661996795708413e-12,1.2966230691917184e-06,5.4665798397865045e-05,2.661996795707168e-12,1.2966230691917616e-06,5.466579839785226e-05,1.0000000000004676
Lang_L32.mlp.gate_proj,Base->Stage1,1.0006224364713849e-05,7.685296359212241e-10,1.2200142352707144e-05,0.0010585918539108986,6.256498378969646e-10,1.6311248997949135e-05,0.0009551331229880432,6.866637741741599e-14,2.078678040874791e-07,1.0006225965773833e-05,9111.443787018241
Lang_L32.mlp.gate_proj,Stage1->Stage2,3.064279023017682e-05,6.9884716771795205e-09,5.292448764885094e-05,0.003192187415772445,5.675716030056652e-09,5.6193862941231075e-05,0.0028767863259011976,6.439618514221163e-13,6.358802258568472e-07,3.064272238811817e-05,8813.745748327296
Lang_L32.mlp.gate_proj,Base->Stage2,3.128607723501565e-05,7.412122937280752e-09,5.5080328888986765e-05,0.0032875213614631353,6.018040693206758e-09,5.814352866952873e-05,0.002962271338153629,6.712833712736668e-13,6.494463463424811e-07,3.128601297469328e-05,8964.978056567024
Lang_L32.mlp.up_proj,Base->Stage1,8.79175917979744e-06,6.497085958443686e-10,1.0626039360094493e-05,0.0009077405543056804,5.288728895753612e-10,1.4717475144536495e-05,0.000818989030345661,6.09462328194131e-14,1.9643767638296206e-07,8.791760834858245e-06,8677.696144771398
Lang_L32.mlp.up_proj,Stage1->Stage2,2.7107703173619365e-05,6.18250990379088e-09,4.7727174115012954e-05,0.0028001693862529436,5.02270852269375e-09,5.205098590249454e-05,0.002523892661308141,5.79402785506436e-13,6.055323078810582e-07,2.710766951362363e-05,8668.768339288486
Lang_L32.mlp.up_proj,Base->Stage2,2.7802300243645222e-05,6.5238779359117305e-09,4.955652559800153e-05,0.002876436600478588,5.299433499381081e-09,5.3730372990840385e-05,0.002592487172675046,6.09476208808746e-13,6.210910660038099e-07,2.780227095496882e-05,8695.062125130542
Lang_L32.mlp.down_proj,Base->Stage1,8.909833611265906e-06,6.232414970330449e-10,1.0526355754883767e-05,0.0009055027243759168,5.016781048053815e-10,1.4443500143915797e-05,0.0008124079297895495,6.034151116272505e-14,1.9481385867147756e-07,8.909835203361648e-06,8313.979798293229
Lang_L32.mlp.down_proj,Stage1->Stage2,2.7893853983022442e-05,5.981426295885866e-09,4.715665390485491e-05,0.0028051969158286185,4.778018597381966e-09,5.0963938294294935e-05,0.0025071764097084584,5.914171114138182e-13,6.101370572383848e-07,2.78938151023034e-05,8078.931950345205
Lang_L32.mlp.down_proj,Base->Stage2,2.8750716310589925e-05,6.3100651883774416e-09,4.896026457505698e-05,0.002881229799425924,5.0336506364868194e-09,5.257360511345301e-05,0.0025733716360296283,6.283105231409098e-13,6.289850647349966e-07,2.8750681372981902e-05,8011.4059069450495
Lang_L33.self_attn.q_proj,Base->Stage1,2.4152840324169063e-05,7.540045705048761e-10,1.318550509650171e-05,0.0011119030137951731,3.5577661338296723e-13,4.740386707465076e-07,2.4152862922120473e-05,3.557766133828505e-13,4.740386707464425e-07,2.415286292211651e-05,1.0000000000003282
Lang_L33.self_attn.q_proj,Stage1->Stage2,6.788388851240311e-05,6.280294373203997e-09,5.1783096936348395e-05,0.0032090021862257326,2.810435267788185e-12,1.3329178423319805e-06,6.788390327626871e-05,2.810435267787391e-12,1.3329178423318278e-06,6.788390327625913e-05,1.0000000000002824
Lang_L33.self_attn.q_proj,Base->Stage2,7.047026282899574e-05,6.730789334269365e-09,5.415915729299354e-05,0.0033221023740558847,3.028675600736963e-12,1.3835827417890234e-06,7.047034408905924e-05,3.028675600733441e-12,1.383582741788205e-06,7.047034408901826e-05,1.0000000000011628
Lang_L33.self_attn.k_proj,Base->Stage1,3.2955730316503384e-05,7.630073356756958e-10,1.4361015950647982e-05,0.0013916038971976178,6.534618031488207e-10,1.7169016347186223e-05,0.0012878384372680637,4.2791734618564163e-13,5.11027087238535e-07,3.2955751953346505e-05,1527.0748170730428
Lang_L33.self_attn.k_proj,Stage1->Stage2,8.973064827943778e-05,6.2248888934847405e-09,5.446581043688781e-05,0.003974799511787007,5.336486570273667e-09,5.551462641173941e-05,0.003680248430038783,3.1723350642145933e-12,1.3927480745524695e-06,8.973026523072266e-05,1682.1951219692091
Lang_L33.self_attn.k_proj,Base->Stage2,9.489155725999581e-05,6.643040360975636e-09,5.6652030318460334e-05,0.004106131666188956,5.68392983354773e-09,5.753633250818559e-05,0.003798164582611139,3.5477512253728452e-12,1.4723395236137548e-06,9.489121448013099e-05,1602.1218717077284
Lang_L33.self_attn.v_proj,Base->Stage1,9.254157014830884e-06,4.1729201589603905e-10,7.1085292513428655e-06,0.0004447832260533015,3.711852251884522e-10,1.0343669455741699e-05,0.00041949201968706127,1.8064130068275118e-13,3.249630560976567e-07,9.254157542450707e-06,2054.819267717415
Lang_L33.self_attn.v_proj,Stage1->Stage2,3.382671141310597e-05,4.6065744036954835e-09,3.492367520485651e-05,0.0014778048077152242,4.031555166914395e-09,4.182863110658366e-05,0.0013824974328223213,2.413586294432086e-12,1.1941905746371554e-06,3.3826685494876606e-05,1670.3588250458702
Lang_L33.self_attn.v_proj,Base->Stage2,3.439652505779631e-05,4.838973208587677e-09,3.627092896107964e-05,0.0015146233188324853,4.236227193986002e-09,4.320204563541976e-05,0.0014171559742017375,2.4955855565855473e-12,1.2158929349356881e-06,3.439650066425043e-05,1697.488263949562
Lang_L33.self_attn.o_proj,Base->Stage1,1.6034667927595746e-05,5.248600333188173e-10,9.026244636948372e-06,0.0007344808381683786,2.501512359194281e-13,3.983997740548897e-07,1.603467067280845e-05,2.5015123591902516e-13,3.9839977405462234e-07,1.6034670672795538e-05,1.0000000000016107
Lang_L33.self_attn.o_proj,Stage1->Stage2,5.5610756942511354e-05,5.967240569223385e-09,4.5304546553950886e-05,0.002476538886174664,3.008847500662363e-12,1.3718929353708633e-06,5.5610713411993215e-05,3.0088475006624657e-12,1.3718929353705335e-06,5.561071341199416e-05,0.9999999999999659
Lang_L33.self_attn.o_proj,Base->Stage2,5.685619480690293e-05,6.2580596937248454e-09,4.689573777110281e-05,0.0025361692284662576,3.145127770628462e-12,1.4004914405134555e-06,5.685616003554468e-05,3.1451277706250634e-12,1.4004914405129304e-06,5.6856160035513974e-05,1.0000000000010805
Lang_L33.mlp.gate_proj,Base->Stage1,1.0390086882803009e-05,7.689525103677761e-10,1.22909733584343e-05,0.0010736384594010272,6.263244531667373e-10,1.6364636560628727e-05,0.0009689647644694578,7.201480156756624e-14,2.1287726348194783e-07,1.039008701813191e-05,8697.162798943531
Lang_L33.mlp.gate_proj,Stage1->Stage2,3.085494302628935e-05,6.802690936435104e-09,5.2161387636485916e-05,0.00319335627037813,5.528737950525313e-09,5.543360489138004e-05,0.00287885642759994,6.350865223281131e-13,6.323694685407957e-07,3.0854850878283894e-05,8705.487766073122
Lang_L33.mlp.gate_proj,Base->Stage2,3.167345275051861e-05,7.228514451473758e-09,5.436872756143541e-05,0.0032917855194919926,5.874987895646469e-09,5.7431773598317505e-05,0.002967635049574447,6.692281915480003e-13,6.491809076302716e-07,3.167335857052847e-05,8778.751358422243
Lang_L33.mlp.up_proj,Base->Stage1,8.465490667694347e-06,6.521955646986478e-10,1.0638788834720726e-05,0.000897763219905047,5.310237722279941e-10,1.4724471939288223e-05,0.0008100836562918516,5.799073415199554e-14,1.9147178896508362e-07,8.465491771585191e-06,9157.045172702316
Lang_L33.mlp.up_proj,Stage1->Stage2,2.5742466708207876e-05,6.21006948050861e-09,4.76466729198744e-05,0.002770261611047892,5.047477360935619e-09,5.204220199926943e-05,0.002497524424248681,5.362342414149996e-13,5.821844683092861e-07,2.5742446893615187e-05,9412.821806411466
Lang_L33.mlp.up_proj,Base->Stage2,2.6553564800890567e-05,6.559650865522098e-09,4.948726316925273e-05,0.0028471668379220437,5.331651338346341e-09,5.37469356005395e-05,0.0025668673433639653,5.705582671966366e-13,6.00673245203342e-07,2.655354782444906e-05,9344.622004239309
Lang_L33.mlp.down_proj,Base->Stage1,8.628409647741053e-06,6.134041210979016e-10,1.0343201424888969e-05,0.0008885114588219038,4.954470246649401e-10,1.4314319863836299e-05,0.0007985246015278219,5.784717760913095e-14,1.9073098091617354e-07,8.628410041959103e-06,8564.75709173987
Lang_L33.mlp.down_proj,Stage1->Stage2,2.7807707985462035e-05,6.0784176323714526e-09,4.7412486813471166e-05,0.0027969497895797128,4.871894627341854e-09,5.1419421617883533e-05,0.002504023182485509,6.008291730586901e-13,6.137247570841875e-07,2.7807689649426034e-05,8108.6186320482775
Lang_L33.mlp.down_proj,Base->Stage2,2.8788390388357897e-05,6.396267626249591e-09,4.912992234297721e-05,0.0028691464427239343,5.122406387253398e-09,5.297706472616564e-05,0.002567594384702248,6.439548664676129e-13,6.356206095662049e-07,2.8788372721007185e-05,7954.604668728014
Lang_L34.self_attn.q_proj,Base->Stage1,2.668461024256841e-05,7.786827080129844e-10,1.2886161301340487e-05,0.0011979572197575446,3.863667257030566e-13,4.957873123750151e-07,2.6684612629991808e-05,3.863667257038122e-13,4.957873123755196e-07,2.6684612630017893e-05,0.9999999999980443
Lang_L34.self_attn.q_proj,Stage1->Stage2,8.743914133559297e-05,8.558467062589023e-09,6.0886840864197295e-05,0.003971510988740997,4.1484864921234055e-12,1.6207774411715225e-06,8.743848352397865e-05,4.1484864921195176e-12,1.6207774411708444e-06,8.743848352393767e-05,1.0000000000009373
Lang_L34.self_attn.q_proj,Base->Stage2,8.942277444134149e-05,9.018151598987918e-09,6.305987476296071e-05,0.0040767731176423495,4.338846343101323e-12,1.6574875000343745e-06,8.942210970712195e-05,4.338846343099496e-12,1.6574875000340511e-06,8.942210970710311e-05,1.000000000000421
Lang_L34.self_attn.k_proj,Base->Stage1,3.780499767854609e-05,8.252670328793033e-10,1.4222072480085668e-05,0.0014410855342503117,6.927349901838308e-10,1.748061296444483e-05,0.0013203104864978432,5.679525258984079e-13,5.952230064874499e-07,3.7804937819997244e-05,1219.7058003889279
Lang_L34.self_attn.k_proj,Stage1->Stage2,0.0001522984882645373,8.212607456709633e-09,6.306303820924342e-05,0.004545996793711035,6.5657708831380056e-09,6.203528261734401e-05,0.004064727674532908,9.21735181217059e-12,2.376329135987801e-06,0.00015229711435288358,712.3272515722533
Lang_L34.self_attn.k_proj,Base->Stage2,0.00016033801084123665,8.750287354390463e-09,6.555770465194177e-05,0.004692451041951394,6.988478099016518e-09,6.424896919974059e-05,0.004193531376302046,1.0216134141638824e-11,2.5048737497008714e-06,0.0001603363105346327,684.0628756559631
Lang_L34.self_attn.v_proj,Base->Stage1,1.5364554784601275e-05,5.120236119481487e-10,8.527749431941345e-06,0.0006234928020798043,4.4402936847723933e-10,1.2213309534974866e-05,0.0005806204091946467,3.1093296190786284e-13,4.3137807828020957e-07,1.536454952414116e-05,1428.0549921523477
Lang_L34.self_attn.v_proj,Stage1->Stage2,5.5821437973372365e-05,6.035078718208061e-09,4.3652533373704505e-05,0.0021405463434338075,5.0459344151475646e-09,4.9806149391358676e-05,0.0019572845411582824,4.104205899542269e-12,1.5894301246069334e-06,5.582101582137095e-05,1229.4545007379684
Lang_L34.self_attn.v_proj,Base->Stage2,5.9430638513267574e-05,6.324510313134689e-09,4.5164307095911516e-05,0.0021912736573269334,5.280653934330348e-09,5.1281470348692305e-05,0.002002290186528893,4.6520845129814675e-12,1.695930379989414e-06,5.9430168719023465e-05,1135.115649682391
Lang_L34.self_attn.o_proj,Base->Stage1,1.837426909951093e-05,5.621434842796833e-10,9.776257272114605e-06,0.0008544258308674071,2.5996754821701083e-13,4.065764688295082e-07,1.8374280753121605e-05,2.5996754821704637e-13,4.0657646882944646e-07,1.8374280753122855e-05,0.9999999999998633
Lang_L34.self_attn.o_proj,Stage1->Stage2,5.6927506496488406e-05,5.360481253425957e-09,4.355185002013692e-05,0.0026384605752635603,2.495414908776493e-12,1.2596697771279561e-06,5.692723642007852e-05,2.4954149087779265e-12,1.259669777128256e-06,5.692723642009488e-05,0.9999999999994256
Lang_L34.self_attn.o_proj,Base->Stage2,5.880841051134047e-05,5.6699064268101235e-09,4.5329614105972874e-05,0.002713542726447045,2.6630411415566005e-12,1.3010679229240278e-06,5.8808168809727214e-05,2.6630411415562766e-12,1.3010679229238874e-06,5.8808168809723615e-05,1.0000000000001217
Lang_L34.mlp.gate_proj,Base->Stage1,1.0165352181958547e-05,7.401484868396939e-10,1.193030978705368e-05,0.0010488917166667966,6.026778883249333e-10,1.599613613358763e-05,0.0009464852642494312,6.951885336906114e-14,2.0932923700617468e-07,1.0165354488833414e-05,8669.272565895782
